Gene ID,Gene symbol,Description,Scientific name,Common name,RefSeq Transcript accessions,RefSeq Protein accessions,SPARCLE ID,Curation Status,RefseqSelect,Default sequence
136140234,COQ8B,coenzyme Q8B,Phocoena phocoena,harbor porpoise,XM_065898314.1,XP_065754386.1,,model,,default-seq
136161347,COQ8B,coenzyme Q8B,Muntiacus reevesi,Reeves' muntjac,XM_065926137.1,XP_065782209.1,,model,,default-seq
136161347,COQ8B,coenzyme Q8B,Muntiacus reevesi,Reeves' muntjac,XM_065926138.1,XP_065782210.1,,model,,
136161347,COQ8B,coenzyme Q8B,Muntiacus reevesi,Reeves' muntjac,XM_065926139.1,XP_065782211.1,,model,,
136161347,COQ8B,coenzyme Q8B,Muntiacus reevesi,Reeves' muntjac,XM_065926140.1,XP_065782212.1,,model,,
136161347,COQ8B,coenzyme Q8B,Muntiacus reevesi,Reeves' muntjac,XM_065926141.1,XP_065782213.1,,model,,
136161347,COQ8B,coenzyme Q8B,Muntiacus reevesi,Reeves' muntjac,XM_065926142.1,XP_065782214.1,,model,,
136161347,COQ8B,coenzyme Q8B,Muntiacus reevesi,Reeves' muntjac,XM_065926143.1,XP_065782215.1,,model,,
136161347,COQ8B,coenzyme Q8B,Muntiacus reevesi,Reeves' muntjac,XM_065926144.1,XP_065782216.1,,model,,
136161347,COQ8B,coenzyme Q8B,Muntiacus reevesi,Reeves' muntjac,XM_065926145.1,XP_065782217.1,,model,,
136161347,COQ8B,coenzyme Q8B,Muntiacus reevesi,Reeves' muntjac,XM_065926146.1,XP_065782218.1,,model,,
136313470,COQ8B,coenzyme Q8B,Saccopteryx bilineata,greater sac-winged bat,XM_066243854.1,XP_066099951.1,,model,,default-seq
136313470,COQ8B,coenzyme Q8B,Saccopteryx bilineata,greater sac-winged bat,XM_066243855.1,XP_066099952.1,,model,,
136313470,COQ8B,coenzyme Q8B,Saccopteryx bilineata,greater sac-winged bat,XM_066243856.1,XP_066099953.1,,model,,
136313470,COQ8B,coenzyme Q8B,Saccopteryx bilineata,greater sac-winged bat,XM_066243857.1,XP_066099954.1,,model,,
136381381,COQ8B,coenzyme Q8B,Saccopteryx leptura,lesser sac-winged bat,XM_066350027.1,XP_066206124.1,,model,,default-seq
136381381,COQ8B,coenzyme Q8B,Saccopteryx leptura,lesser sac-winged bat,XM_066350028.1,XP_066206125.1,,model,,
136381381,COQ8B,coenzyme Q8B,Saccopteryx leptura,lesser sac-winged bat,XM_066350030.1,XP_066206127.1,,model,,
136381381,COQ8B,coenzyme Q8B,Saccopteryx leptura,lesser sac-winged bat,XM_066350031.1,XP_066206128.1,,model,,
137215679,COQ8B,coenzyme Q8B,Pseudorca crassidens,false killer whale,XM_067721204.1,XP_067577305.1,,model,,default-seq
137215679,COQ8B,coenzyme Q8B,Pseudorca crassidens,false killer whale,XM_067721205.1,XP_067577306.1,,model,,
137215679,COQ8B,coenzyme Q8B,Pseudorca crassidens,false killer whale,XM_067721207.1,XP_067577308.1,,model,,
137215679,COQ8B,coenzyme Q8B,Pseudorca crassidens,false killer whale,XM_067721208.1,XP_067577309.1,,model,,
137215679,COQ8B,coenzyme Q8B,Pseudorca crassidens,false killer whale,XM_067721209.1,XP_067577310.1,,model,,
137215679,COQ8B,coenzyme Q8B,Pseudorca crassidens,false killer whale,XM_067721210.1,XP_067577311.1,,model,,
137215679,COQ8B,coenzyme Q8B,Pseudorca crassidens,false killer whale,XM_067721211.1,XP_067577312.1,,model,,
137215679,COQ8B,coenzyme Q8B,Pseudorca crassidens,false killer whale,XM_067721212.1,XP_067577313.1,,model,,
137215679,COQ8B,coenzyme Q8B,Pseudorca crassidens,false killer whale,XM_067721213.1,XP_067577314.1,,model,,
137215679,COQ8B,coenzyme Q8B,Pseudorca crassidens,false killer whale,XM_067721214.1,XP_067577315.1,,model,,
137215679,COQ8B,coenzyme Q8B,Pseudorca crassidens,false killer whale,XM_067721215.1,XP_067577316.1,,model,,
137753300,COQ8B,coenzyme Q8B,Eschrichtius robustus,grey whale,XM_068528399.1,XP_068384500.1,,model,,default-seq
137753300,COQ8B,coenzyme Q8B,Eschrichtius robustus,grey whale,XM_068528400.1,XP_068384501.1,,model,,
137753300,COQ8B,coenzyme Q8B,Eschrichtius robustus,grey whale,XM_068528401.1,XP_068384502.1,,model,,
137753300,COQ8B,coenzyme Q8B,Eschrichtius robustus,grey whale,XM_068528402.1,XP_068384503.1,,model,,
138096081,COQ8B,coenzyme Q8B,Capricornis sumatraensis,Sumatran serow,XM_068992179.1,XP_068848280.1,,model,,default-seq
138154508,COQ8B,coenzyme Q8B,Petaurus breviceps papuanus,,XM_069079364.1,XP_068935465.1,,model,,default-seq
138375150,COQ8B,coenzyme Q8B,Eulemur rufifrons,Bennett's brown lemur,XM_069458593.1,XP_069314694.1,,model,,default-seq
138375150,COQ8B,coenzyme Q8B,Eulemur rufifrons,Bennett's brown lemur,XM_069458594.1,XP_069314695.1,,model,,
138375150,COQ8B,coenzyme Q8B,Eulemur rufifrons,Bennett's brown lemur,XM_069458595.1,XP_069314696.1,,model,,
138375150,COQ8B,coenzyme Q8B,Eulemur rufifrons,Bennett's brown lemur,XM_069458597.1,XP_069314698.1,,model,,
138375150,COQ8B,coenzyme Q8B,Eulemur rufifrons,Bennett's brown lemur,XM_069458598.1,XP_069314699.1,,model,,
138375150,COQ8B,coenzyme Q8B,Eulemur rufifrons,Bennett's brown lemur,XM_069458599.1,XP_069314700.1,,model,,
138375150,COQ8B,coenzyme Q8B,Eulemur rufifrons,Bennett's brown lemur,XM_069458600.1,XP_069314701.1,,model,,
138375150,COQ8B,coenzyme Q8B,Eulemur rufifrons,Bennett's brown lemur,XM_069458601.1,XP_069314702.1,,model,,
138375150,COQ8B,coenzyme Q8B,Eulemur rufifrons,Bennett's brown lemur,XM_069458602.1,XP_069314703.1,,model,,
138375150,COQ8B,coenzyme Q8B,Eulemur rufifrons,Bennett's brown lemur,XM_069458603.1,XP_069314704.1,,model,,
138375150,COQ8B,coenzyme Q8B,Eulemur rufifrons,Bennett's brown lemur,XM_069458604.1,XP_069314705.1,,model,,
138418872,COQ8B,coenzyme Q8B,Ovis canadensis,bighorn sheep,XM_069550782.1,XP_069406883.1,,model,,default-seq
138418872,COQ8B,coenzyme Q8B,Ovis canadensis,bighorn sheep,XM_069550783.1,XP_069406884.1,,model,,
138418872,COQ8B,coenzyme Q8B,Ovis canadensis,bighorn sheep,XM_069550784.1,XP_069406885.1,,model,,
138418872,COQ8B,coenzyme Q8B,Ovis canadensis,bighorn sheep,XM_069550785.1,XP_069406886.1,,model,,
138418872,COQ8B,coenzyme Q8B,Ovis canadensis,bighorn sheep,XM_069550786.1,XP_069406887.1,,model,,
138418872,COQ8B,coenzyme Q8B,Ovis canadensis,bighorn sheep,XM_069550788.1,XP_069406889.1,,model,,
138418872,COQ8B,coenzyme Q8B,Ovis canadensis,bighorn sheep,XM_069550789.1,XP_069406890.1,,model,,
138418872,COQ8B,coenzyme Q8B,Ovis canadensis,bighorn sheep,XM_069550790.1,XP_069406891.1,,model,,
138418872,COQ8B,coenzyme Q8B,Ovis canadensis,bighorn sheep,XM_069550791.1,XP_069406892.1,,model,,
138996906,COQ8B,coenzyme Q8B,Myotis yumanensis,,XM_070398174.1,XP_070254275.1,,model,,default-seq
138996906,COQ8B,coenzyme Q8B,Myotis yumanensis,,XM_070398175.1,XP_070254276.1,,model,,
138996906,COQ8B,coenzyme Q8B,Myotis yumanensis,,XM_070398176.1,XP_070254277.1,,model,,
138996906,COQ8B,coenzyme Q8B,Myotis yumanensis,,XM_070398177.1,XP_070254278.1,,model,,
138996906,COQ8B,coenzyme Q8B,Myotis yumanensis,,XM_070398178.1,XP_070254279.1,,model,,
138996906,COQ8B,coenzyme Q8B,Myotis yumanensis,,XM_070398179.1,XP_070254280.1,,model,,
140503888,COQ8B,coenzyme Q8B,Notamacropus eugenii,tammar wallaby,XM_072608247.1,XP_072464348.1,,model,,default-seq
140503888,COQ8B,coenzyme Q8B,Notamacropus eugenii,tammar wallaby,XM_072608248.1,XP_072464349.1,,model,,
140503888,COQ8B,coenzyme Q8B,Notamacropus eugenii,tammar wallaby,XM_072608249.1,XP_072464350.1,,model,,
140503888,COQ8B,coenzyme Q8B,Notamacropus eugenii,tammar wallaby,XM_072608250.1,XP_072464351.1,,model,,
140605154,COQ8B,coenzyme Q8B,Canis lupus baileyi,Mexican gray wolf,XM_072777253.1,XP_072633354.1,,model,,default-seq
140605154,COQ8B,coenzyme Q8B,Canis lupus baileyi,Mexican gray wolf,XM_072777263.1,XP_072633364.1,,model,,
140605154,COQ8B,coenzyme Q8B,Canis lupus baileyi,Mexican gray wolf,XM_072777270.1,XP_072633371.1,,model,,
140605154,COQ8B,coenzyme Q8B,Canis lupus baileyi,Mexican gray wolf,XM_072777275.1,XP_072633376.1,,model,,
140605154,COQ8B,coenzyme Q8B,Canis lupus baileyi,Mexican gray wolf,XM_072777286.1,XP_072633387.1,,model,,
141509493,COQ8B,coenzyme Q8B,Macrotis lagotis,bilby,XM_074219094.1,XP_074075195.1,,model,,default-seq
141509493,COQ8B,coenzyme Q8B,Macrotis lagotis,bilby,XM_074219095.1,XP_074075196.1,,model,,
141509493,COQ8B,coenzyme Q8B,Macrotis lagotis,bilby,XM_074219096.1,XP_074075197.1,,model,,
141548569,COQ8B,coenzyme Q8B,Sminthopsis crassicaudata,fat-tailed dunnart,XM_074277547.1,XP_074133648.1,,model,,default-seq
141548569,COQ8B,coenzyme Q8B,Sminthopsis crassicaudata,fat-tailed dunnart,XM_074277548.1,XP_074133649.1,,model,,
141548569,COQ8B,coenzyme Q8B,Sminthopsis crassicaudata,fat-tailed dunnart,XM_074277549.1,XP_074133650.1,,model,,
141548569,COQ8B,coenzyme Q8B,Sminthopsis crassicaudata,fat-tailed dunnart,XM_074277551.1,XP_074133652.1,,model,,
141548569,COQ8B,coenzyme Q8B,Sminthopsis crassicaudata,fat-tailed dunnart,XM_074277552.1,XP_074133653.1,,model,,
142432114,COQ8B,coenzyme Q8B,Tenrec ecaudatus,tailess tenrec,XM_075537207.1,XP_075393322.1,,model,,default-seq
142432114,COQ8B,coenzyme Q8B,Tenrec ecaudatus,tailess tenrec,XM_075537208.1,XP_075393323.1,,model,,
142858485,Coq8b,coenzyme Q8B,Microtus pennsylvanicus,meadow vole,XM_075987766.1,XP_075843881.1,,model,,default-seq
142858485,Coq8b,coenzyme Q8B,Microtus pennsylvanicus,meadow vole,XM_075987775.1,XP_075843890.1,,model,,
143383539,Coq8b,coenzyme Q8B,Callospermophilus lateralis,golden-mantled ground squirrel,XM_076838226.2,XP_076694341.2,,model,,default-seq
143383539,Coq8b,coenzyme Q8B,Callospermophilus lateralis,golden-mantled ground squirrel,XM_076838227.2,XP_076694342.2,,model,,
143383539,Coq8b,coenzyme Q8B,Callospermophilus lateralis,golden-mantled ground squirrel,XM_076838228.2,XP_076694343.2,,model,,
143383539,Coq8b,coenzyme Q8B,Callospermophilus lateralis,golden-mantled ground squirrel,XM_076838229.2,XP_076694344.2,,model,,
143659152,COQ8B,coenzyme Q8B,Tamandua tetradactyla,southern tamandua,XM_077131805.1,XP_076987920.1,,model,,default-seq
143659152,COQ8B,coenzyme Q8B,Tamandua tetradactyla,southern tamandua,XM_077131806.1,XP_076987921.1,,model,,
143659152,COQ8B,coenzyme Q8B,Tamandua tetradactyla,southern tamandua,XM_077131807.1,XP_076987922.1,,model,,
143659152,COQ8B,coenzyme Q8B,Tamandua tetradactyla,southern tamandua,XM_077131808.1,XP_076987923.1,,model,,
143659152,COQ8B,coenzyme Q8B,Tamandua tetradactyla,southern tamandua,XM_077131809.1,XP_076987924.1,,model,,
